Job Title,Job Description,Job Id,Location,Company Name,Company Description,Headquarters,Size,Founded,Industry,Website,SE/DS
Senior Software Engineer,"Who We Are
We’re America’s largest mortgage lender, closing loans in all 50 states. J.D. Power ranked Quicken Loans “Highest in Customer Satisfaction in Primary Mortgage Origination” for the past nine consecutive years, 2010 – 2018. The company was also ranked highest in the nation for client satisfaction among mortgage servicers by J.D. Power for five consecutive years, 2014 through 2018, each year the company was eligible. There’s a simple reason we’ve been so successful: We care about the people we work with.
If you’re tired of stuffy, bureaucratic workplaces, then you’ll be delighted to find something different here. We strive to make a creative, fun and collaborative environment you simply won’t find anywhere else. Quicken Loans was named #1 in ESSENCE Magazine’s first ever list of “Best Places to Work for African Americans” in 2015. We've been on Computerworld's ""Best Places to Work in IT"" list for 13 years running, hitting #1 the last five years. We were also ranked #14 in FORTUNE Magazine’s list of ""100 Best Companies to Work For"" in 2018, remaining in the top-30 for the past 15 years.
Job Summary
The Senior Software Engineer mentors Associate Software Engineers, leads small development teams and acts as an application owner, in addition to developing, improving and maintaining innovative software applications as part of a team or independently. This team member takes a lead role in design and code reviews, assists with delivery estimates and provides feedback about all aspects of the process – all while working with a variety of team members across the entire organization.  
Responsibilities
Develop progressive web apps using Angular 5, HTML5, MVC/Web API and C# through the full software development life cycle processes
Unit-test all developed code
Work directly with business partners to determine technical solutions based on business needs
Mentor other Software Engineers to grow their technical skills
Understand general, undeveloped concepts and explain them concisely to others
Work with or without complete business requirements or specifications
Foster a collaborative environment on a cross-functional team
Maintain on-call availability on a rotational basis  
Requirements
Hands-on experience with Angular 2.0 or greater
5 years of experience with web design and HTML/CSS
5 years of programming or related experience in one or more of the following: .NET, PHP, Java or JavaScript/Typescript
5 years of experience in software testing and design
5 years of database-related experience
5 years of experience working in a team environment
Experience leading small project teams
Experience mentoring others
Undergraduate degree in computer science or equivalent relevant experience
Exceptional verbal and written communication skills  
What’ll Make You Special
Some graduate coursework
Progressive web apps experience
Programming with C#
Web API
We offer relocation assistance for this position.",af16ec30-91d2-4aa0-9132-c60f1e20f245,"Detroit, MI 48226",Quicken Loans Inc.,"For 10 years in a row now, J.D. Power has ranked Quicken Loans highest in the nation in customer satisfaction for Primary Mortgage Origination. And for the fifth year in a row, they also ranked us highest for Mortgage Servicing This success wouldn’t be possible without our team members. It’s because of their drive and determination that we’ve made the top-30 of FORTUNE magazine’s annual ranking of the 100 Best Companies to Work For list for 16 consecutive years.
What started simply as a summer experiment for our founder and chairman Dan Gilbert has become America’s largest mortgage lender,1 with offices in Detroit, Cleveland, Phoenix, Charlotte and more. Today, more than 17,000 team members work for our suite of fintech services. Together with nearly 100 firms across a broad range of industries, from real estate to sports, we make up the Rock Family of Companies – all united by an obsession to find a better way for our clients, our team members and our communities.
We say that we’re obsessed, but it’s more than that – it’s our purpose and guiding light. Finding a better way is the only way. The results speak for themselves:
We were the first lender to bring the entire mortgage process online.
For 8 years in a row now, J.D. Power has ranked Quicken Loans highest in the nation in customer satisfaction for Primary Mortgage Origination. And for the fifth year in a row, they also ranked us highest for Mortgage Servicing.
We build advanced technology that improves our clients’ lives, including voice assistant integrations that make it possible to pay your mortgage simply using your voice.
This success wouldn’t be possible without our team members. It’s because of their drive and determination that we’ve made the top-30 of FORTUNE magazine’s annual ranking of the 100 Best Companies to Work For list for 15 consecutive years. But awards can’t replace great ideas. That’s why we’re committed to an inclusive workplace, where every voice is heard and all our team members have access and opportunity to grow their skills and become the best versions of themselves.
That mission extends out beyond our walls and right into our communities, where we don’t just volunteer but also invest our unique efforts in ways that impact the world around us.
We’ve revolutionized the mortgage industry, but this is about more than mortgages. This is about changing people’s lives. Join our team and change your own life today.
DISCLAIMERS:
1 Based on Quicken Loans data in comparison to public data records.
2 For J.D. Power award information, visit JDPower.com.","US, Detroit, Michigan","1,500 to 1,999 employees",2002.0,Banking,https://www.quickenloans.com/,SE
Software Engineer,"More than 30 years ago, E*TRADE pioneered the online brokerage industry by executing the first-ever electronic individual investor trade. While the landscape of our industry has changed dramatically, our culture of innovation and drive to make online trading accessible to everyone continues to drive us forward. We believe in challenging the status quo, fostering an environment of curiosity and learning, and, above all, putting our customers first.


SUMMARY

The Core brokerage technology group is seeking an experienced, self-motivated, detail-oriented Build Engineer who has demonstrated ability to work in a fast-pace and complex software build environment. You are passionate about quality releases, staying current on trends and best practices in build and release management.

RESPONSIBILITIES

Build, bundle and release our family of Core Brokerage products: middle-ware libraries, applications and tools.
Measure and improve the efficiency of our builds and releases.
Design and improve the build and release system.
Work with the development engineers to resolve failed builds or tests.
Implement new Jenkins plans, and evolve the build system.
Troubleshoot build and deployment related issues.


REQUIREMENTS

Basic
Bachelor of Computer Science or Engineering
4 years of experience or background in Build and Release Engineering environment specifically on C/C++/Java/Java Script applications.
4 years of programming experience in Python, Perl and/or Shell scripting.
4 years of experience with make, Ant, maven scripts.
4 year of working with distributed version control systems such as Git, Sub-version.
Expert knowledge of build, release and configuration management practices, including branch-based development and patch-oriented workflows.
Experience with continuous integration systems (e.g., Jenkins).


Preferred
Experience with C/C++/Java/Javascript and/or other enterprise languages.
Experience with LINUX/UNIX operating systems.
Agile Software Development Lifecycle
Knowledge on deployment containers like Docker, Kubernetes etc.


We offer a competitive and comprehensive benefits package. Please visit https://www.etradecareers.com/why-work-at-etrade/employee-benefits/ to learn more about the opportunities.

E*TRADE Financial is an Equal Opportunity Employer who encourages diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, national origin, religion, sex, age, disability, citizenship, marital status, sexual orientation, gender identity, military or protected veteran status, or any other characteristic protected by applicable law.",217172247,"Menlo Park, CA",E-TRADE,,,,,,,SE
Software Engineer,"ENGINEERING
Juniper Networks in Sunnyvale, CA seeks Software Engineer: Design & develop unicast & multicast protocols & protocol enhancements in C/C++ for fabric solutions like EVPN-VXLAN, EVPN-MPLS and Junos Fusion. Improve scaling & convergence to ensure the solutions work seamlessly in high performance data center fabrics. Mail single-sided resume (must reference job code #51469) to: Juniper, Attn.: MS A.4.410, 1133 Innovation Way, Sunnyvale, CA 94089.",217141803,"Sunnyvale, CA 94089",Juniper Networks,,,,,,,SE
Computer Software Development Engineer,"Privacy Act Statement for Job Announcement
The information requested is being collected to evaluate your qualifications and suitability for potential employment with the Ground Vehicle Systems Center (GVSC) pursuant to the hiring authorities specified in 5 U.S.C. 3301, 3304, 3320, 3361, 3393, 3394, and other associated statutes within Title 5, United States Code.
The information you provide may be used and disclosed to third parties as generally allowed by the Privacy Act of 1974, 5 U.S.C. 552a, as necessary to obtain additional information related to your qualifications and suitability for potential employment. It may also be disclosed pursuant to any of the routine uses identified in the OPM/GOVT-5 System of Records Notice, ""Recruiting, Examining, and Placement Records.""
Furnishing this information is voluntary; however, failure to provide the information requested may delay or prevent us from further considering you for potential employment with the Ground Vehicle Systems Center (GVSC).
Job Title: Computer Software Development Engineer with the Department of Army, Warren, Michigan
About the Position:
The Ground Vehicle Systems Center (GVSC) is a major element of CCDC and partner in the Tank Automotive and Armaments Command (TACOM) Life Cycle Management Command. As a full life-cycle engineering support provider-of-first-choice for all Department Of Defense (DoD) ground combat and tactical vehicles, weapons and support systems, GVSC develops and integrates the right technology solutions to improve Current Force effectiveness and provide superior capabilities for the Future Force. GVSC’s Software Engineering Center provides software engineering and software life cycle management services to ground systems acquisition and technology development programs. We develop, acquire, integrate, assess, maintain & support software products. 
For more information visit: http://www.army.mil/tardec
Positions exist for SW developers/coders
MUST be a US Citizen.
General Duties:
Incumbent serves as a mid-level to senior engineer or computer scientist within GVSC responsible for providing software engineering and lifecycle management services in support of embedded software products for military applications.  Duties included conducting, monitoring, directing, performing software/computer engineering activities and conducting/coordinating research, software design, writing code and development, implementation, diagnosing & fixing bugs, test and integration in support of assigned technology/mission areas which are applied across vehicle system lines and/or on emerging or fielded components, subsystems and total systems. Activities may include conducting specific research and trade-off solution analysis, systems/software architecture development, coding/programing/integrating software applications for embedded control systems, software transition and product maintenance & support, executing market surveys, investigating technology transfer/insertion opportunities, requirements and specification development, contractor monitoring, failure analysis, configuration management, software quality assurance, writing documentation, communicating progress with management, peers and customers, collaborating with peers and partners,  and technical support. Depending on the assignment may direct and participate in the preparation of program/project plans, documentation, engineering data & models, project schedules, budgets, and milestones necessary for the overall planning and execution of the assigned program. Develops, reviews, evaluates and makes recommendations concerning acquisition documents, priorities, schedules, cost estimates, budgets, milestones and other program matters bearing on project/program assignments.
Qualifications:
* MUST have at least a Bachelor’s Degree in engineering or computer science with relevant course work depicting software engineering/development for embedded electronic systems (must have been completed in a U.S. college, university, or other educational institution that has been accredited by one of the accrediting agencies or associations recognized by the Secretary, U.S. Department of Education.)
* MUST be a U.S. citizen
* MUST be able to obtain and maintain a secret security clearance
* Excellent oral and written communication skills
Desired Competencies:
* Ability to apply computer software sciences and systems engineering theories, principles, tools and best practices to address user needs and performance requirements with engineered, optimal, cost effective, reliable, maintainable, best-value, embedded systems software solutions.
* Ability to model, architect, design, develop, code, integrate, test and manage vehicle electronic software solutions to provide and sustain operational capabilities within military ground systems and vehicles.
* Ability to develop and execute software and electronics lifecycle management, development, transition and sustainment and support plans.
* Ability to apply program management, project management, risk management, and value management techniques and principles to determine and optimize cost, schedule, and performance parameters from development to fielding for software products.
* Proficient in one or more of the following high-level programming languages: C, C++, C#, Java, JavaScript, Python, Perl. Additional experience with Ada would also be desirable
* Strong experience with one or more modern web development technologies such as Web Components, Polymer, Angular, React or Vue.js (i.e. HTML, CSS, JavaScript).
* Strong experience with XML and XML technologies such as XSLT and XPath
* Experience using software version control systems such as Git, Atlassian BitBucket/Stash or Subversion.
* Experience with issue tracking systems such as Atlassian Jira or Bugzilla.
* Experience with UML or SysML desired.
* Familiar with Operating Systems like UNIX, Linux, QNX, VxWorks, Windows.
* Knowledge of Instrumentation Software (LabView, MATLAB), Communication Bus (CAN, USB, Ethernet), Scripting Tools (Powershell) and Microcontroller experience.
* Familiar with development tools such as VMWARE, Visual Studio, DOORS, IBM Rhapsody or similar.
*Knowledge of and ability to apply ISO/IEC 12207 standards for software and systems engineering and industry best practices associated with SEI Capability Maturity Model Integrated (CMMI) level 3 and above and Lean/6-Sigma principles to software process engineering, management and control.
Clearance:
Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information. Secret clearance is required.
Applicants:
Please email your resume to: 
usarmy.detroit.ccdc-gvsc.mbx.sec-sw-development@mail.mil",216937297,"WARREN, MI 48397",US ARMY Ground Vehicle Systems Center,,,,,,,SE
C# Software Engineer,"C# Software Development Engineer, for a client downtown Chicago. Will be working within the Agile team.
The software components are written in a mixed set of languages including C#, JavaScript, Transact-SQL and PowerShell.
* Mastery of C# and Javascript. Proven ability to quickly learn other software development languages.
* Experience with Visual Studio / .Net tools.
* Some experience in cloud development
* Hands-on experience in web services (REST, SOAP).
* Working understanding of scale-able architecture, design patterns, TCP & UDP, OOP, and multi-threaded programming.
* Working with code and configuration tools and technologies such as TFS, Git and Azure DevOps.
Task will include (Design, Breakdown and Estimation, Scope planning, Code development, Regular reporting).
Interviews are being conducted immediately apply to Brent Hayes at bhayes@snitechnology.com",216847361,"Chicago, IL",Staffing Now,"SNI Companies is a leader in the Staffing Industry and ranks as #21 out of 250 companies on Forbes List of the Best Professional Recruiting Firms for 2017. Founded in 1998, SNI Companies was recently acquired by GEE Group and has a commitment to professionalism that is unparalleled. Our steadfast focus on matching the most qualified candidate with their ideal job distinguishes us from our competitors and all four main divisions of SNI Companies: Accounting Now, Staffing Now, SNI Financial and SNI Technology won Inavero's prestigious award for both Client and Talent Satisfaction for 2017. SNI Companies specializes in professional placement in the areas of accounting, finance, banking, administration, and technology. Our staffing solutions include: contract, contract-to-hire and direct-hire positions. Our singular goal is to quickly and effectively match the right employees with the right job opportunities.","US, Des Moines",100 to 499 employees,1998.0,Staffing/Employment Agencies,,SE
Principal Front-End Developer - Cloud Platform Team,"Principal Front-End Developer
Seattle, WA

Dell Technologies has had a 35-year history and track record of delivering ground-breaking products, solutions and services to help millions of customers on their modernization and digital transformation journey! As we define our mission for the next 35 years – the opportunities to reshape the cloud are massive. We will do this through our uniquely differentiated approach, unparalleled commitment to customer success and focus on innovation. We are making huge bets and fast progress to bring clouds to our customers – wherever they may be! If want to join the ‘ground-floor’ of a massive transformational effort and feel excited by the opportunity to lead a generational transformation for ourselves, and our customers – this role may be just the right opportunity for you!
As a Principal Front-End developer, you will be a part of a team that develops and delivers user facing features using modern UI frameworks. The user interface delivers a best-of-breed cloud experience to Dell customers and partners.
You will be accountable for the following:
UI Design and Development
Participate in the design of the user interface working with user experience designers with input from product management and business users.
Translate designs and wireframes into high quality code using an Agile methodology.
Optimize components for maximum performance and compatibility across a vast array of web-capable devices, browsers and smart phones.
UI Testing and Automation
Develop clean, maintainable and testable code.
Design, implement and test user interface components with end to end testing.
Automate testing of the user interface components.
Plan and conduct unit tests, integration tests, regression tests and user acceptance tests.
Skills Requirements
Over 10+ years of experience in software user interface development with a degree in computer science or equivalent professional experience.
Strong proficiency in Javascript, including DOM manipulation and the Javascript object model.
Thorough understanding of React.js and its core principles.
Experience with popular React.js workflows.
Experience with data structure libraries.
Knowledge of isomorphic React is a plus.
Familiarity with RESTful APIs.
Familiarity with authorization mechanisms like JSON Web Token.
Familiarity with modern frond-end build pipelines and common front-end development tools.
Ability to understand business requirements and translate them into technical requirements.
Familiarity with source code control systems like git.
Strong analytical and team collaboration skills with excellent oral and written communication skills.

Benefits

We offer highly competitive salaries, bonus programs, world-class benefits, and unparalleled growth and development opportunities — all to create a compelling and rewarding work environment.

If you can take innovative products and solutions from inception to completion, this is your opportunity to develop with Dell

Dell is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Dell will not tolerate discrimination or harassment based on any of these characteristics. Learn more about Diversity and Inclusion at Dell here.
'LIPriority""",1e79dcd5-7abf-4cc3-b5f0-0571294782c9,"Seattle, WA",Dell,,,,,,,SE
Software Engineer - Android Development,"Atterro Workforce Solutions offers this exciting contract opportunity at a global leader in electronics, mobile devices and appliances located in Berkeley Heights, NJ. 

Summary: 
As an Android Development Engineer you will be a member of our mobile engineering team, responsible for developing, unit testing, porting and validating solutions on handsets and tablets. You will be working independently on assigned validation and bug fixing tasks. You will be required to join and support developer validation sessions with carrier teams. As you evolve, you will have the opportunity to collaborate with other engineers on prototyping new features. Post release work includes contributing to a retrospective – identifying where issues have occurred, update developer tests, unit tests, exploring automation opportunities. Good android analysis skills are required for success.

Job Responsibilities:
• Develop and build applications on android platform
• Integrate applications & deploy solution in different handsets, debug & fix internal/customer issues
• Work closely with Project Lead, Product managers, and other cross-functional members on need-basis to submit required deliverables, support requests
• Work on legacy applications and do enhancements, bug fixes
• Unit-test code for robustness, including edge cases, usability, and general reliability

Required Skills
• Educational Qualification : B S( BS, B TECH) or MS ( ME, M TECH) in Computer Science Or Information Technology
• 2-3 years of experience with application and services development with Android and Java.
• Familiar with Android Studio IDE, Perforce, Git and gradle build scripts. Deep exposure to Perforce is strongly recommended.
• Understanding of networking and building client-server based applications
• Adequate Technical, Analytical, problem solving written and verbal skills.
• Prior experience and understanding of the product/software development process.
• Highly motivated and able to think proactively. 
• Excellent communication and interpersonal skills
• Meticulous in carrying out daily tasks
• Excellent team player
 Atterro talent working with this client receive competitive compensation and a great benefits package including medical, dental, vision, 401K and Paid Time Off plus more!  
 
About Pro Staff
Pro Staff makes all employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, gender expression, ancestry, medical condition, age, marital status, national origin, citizen status, political affiliation, union membership, genetic information, physical or mental disability, veteran status, denial of medical or family leave, pregnancy or pregnancy disability leave or any other protected group status as defined by federal, state or local law. We will provide reasonable accommodations throughout the application or interviewing process. If you require a reasonable accommodation, contact us. Pro Staff is an E-verify employer.",217170224,"Plano, TX 75023",Atterro,"Founded in 1982, the Atterro Human Capital Group offers Specialty Staffing and Contingent Workforce Solutions.

At Atterro, we are dedicated to delivering the highest quality service focused on improving the productivity and profitability of our customers. We are equally committed to being a great place for talented people to work.","US, Minneapolis, Minnesota",100 to 499 employees,1982.0,Staffing/Employment Agencies,http://atterro.com,SE
SOFTWARE ENGINEER,"Software Engineer
Wilmington, DE
Provide high quality tech recommendations & solutions to address business needs by creating new product capabilities within Chase, including contributing to the services model & design, & performing design, & build complex services & interfaces. For reqs & to apply, visit careers. jpmorgan.com & apply to job #:200025351. EOE, AAE, M/F/D
/V. JPMorgan Chase & Co. All rights reserved.www.jpmorganchase.com.
Source: Philadelphia Inquirer and Daily News Reference Code: 0003421338-01",217131571,"Wilmington, DE 19803",JPMorgan Chase & Co,,,,,,,SE
Software Engineer,"Software Engineer Tampa, FL. Work in a cross-functional team that is responsible for the end-to-end, full stack development of apps. For reqs. & to apply, visit http://careers.jpmorgan.com & apply to job #:200023519. EOE, AAE, M/F/D/V. JPMorgan Chase & Co. All rights reserved. www.jpmorgan.com",216868843,"Tampa, FL 33634",J.P. Morgan Chase & Co,,,,,,,SE
Cloud Engineer,"  Cloud Engineer (Kearney, Lincoln or Omaha, NE)
 Position Summary:  Incumbent will be responsible for ensuring continuous availability of the University of Nebraska cloud services. Including the design, implementation, and management of cloud-based infrastructure and associated management solutions. Monitor, analyze, and ensure solution performance, capacity, and uptime meet university service level agreements within a 24×7 operation. Troubleshoot complex problems, individually, with other members of the team, and with third-parties. Requires regular interaction with other networking, systems, and telecom professionals in the design and delivery of services; and with end-users to provide direct support. Serve as evangelist to for cloud adoption and encourage adoption of cloud-first strategies broadly across the organization.
 Qualifications:
Bachelor’s Degree in an IT related field; equivalency considered
Three-years of experience with the configuration, design, installation, and maintenance of computer hardware/networks; required
Working knowledge of Windows and Linux operating systems; required
Familiarity with Ethernet networking; required
Strong interpersonal and communications skills; required
Ability to troubleshoot and solve complex problems; required
Familiarity with Amazon Web Services or Microsoft Azure; required
Familiarity with project management methodologies with the ability to handle several concurrent projects, including strong organizational skills; required
Experience designing, maintaining, and troubleshooting cloud services within Amazon Web Services or Microsoft Azure; preferred
Experience with IT process automation, DevOps, and “Infrastructure as Code” concepts; preferred
 Salary: $65,000/year minimum
    ",217112001,"Lincoln, NE 68588",University of Nebraska Lincoln,,,,,,,SE
Software Engineer Analyst III SSV,"Serves as subject matter expert for all computer and software related aspects of assigned PM SPIE program.

Essential Functions:

Performs engineering and scientific work involving the design, development, and operation of man portable computer systems, including hardware and software and their integration with other systems and peripherals.

Participates in post awards, program reviews, design reviews, and IPTs as the computer specialist on assigned programs.

Evaluates and conducts design efforts from a computational view point to ensure integration of all required computer related products and adequacy of the analyses.

Prepare and reviews software related test plans, test procedures, software requirement and interface specification, software design document, test scripts and test reports on technical adequacy on assigned programs, for both government and contractor testing, as well as related failure reports.

Reviews and evaluates system performance against computer related hardware and software specification requirements, monitors and assesses field performance, and assesses risk of meeting user and specification requirements.

Provides computer engineering development and coding support with extensive knowledge of 3rd and 4th Generation languages such as C, C++, JAVA, and Python.

Prepares and evaluates computer hardware and software security strategies for requested programs.

Extensive understanding of the DoD standards guiding the development of computer hardware and software policy, requirements, integration, engineering, and testing.

Perform security, analyses and risk/vulnerability assessments of computer hardware and software.

Required Skills:

Due to the sensitivity of customer related requirements, U.S. Citizenship is required.

High School and 16 years, Associates and 10 years or Bachelor's degree and 8 years relevant experience.

Must have a DoD Secret clearance.

Subject matter expert for software related test plans, test procedures, software requirement and interface specification, software design document, test scripts, computer related hardware and software specification requirements; and has the ability to lead engineering efforts on assigned programs with minimal oversight.",ca29839a-07ae-4c91-a18d-6bb696352b17,"Fort Belvoir, VA",DCS Corporation,DCS creates innovative technology solutions for our customers in the national security sector. DCS employees develop successful working relationships with our customers to ensure that we meet our customers’ expectations and get the job done right.,"US, Alexandria, Virginia",500 to 999 employees,1977.0,Other/Not Classified,https://www.dcscorp.com/,SE
Software Engineer I,"This role analyzes, designs, programs, debugs, and modifies software enhancements and/or new products used in local, networked, or Internet-related computer programs. Code is used in applications that variously support Bioclinica's radiologists, clinical data managers, operations staff, clients and partners. Using current programming language and technologies, writes code, completes programming, and performs testing and debugging of applications. Completes documentation and procedures for installation and maintenance. May interact with users to define system requirements and/or necessary modifications.
Primary Responsibilities
Ensures software applications are built with quality while conforming to corporate and regulatory processes and practices by
Performing requirements analysis, proactively identifying deficiencies, ambiguities, and outstanding questions
Identifying and communicating clear distinctions between business requirements, design, and implementation constructs
Following established software patterns and development processes
Writing simple concise unit tests with appropriate code coverage
Identifying, documenting, and communicating steps to reproduce and workarounds for bugs
Identifying gaps and deficiencies in requirements, design, development, testing, support processes
Delivering tested code in consistently timely fashion with a high degree of efficiency and a low frequency of bugs (or reopened bugs)
Identifying design alternatives, questions, and tradeoffs
Identifying gaps, problems, and weaknesses in software solutions by performing code and design reviews
Demoing application features and fixes with product management and users
Providing advice and instruction to software quality assurance team in identifying points of emphasis in regression testing efforts
Ensures software applications are built on schedule and on budget by
Escalating risks to quality and timelines appropriately
Effectively transitioning between unrelated tasks
Troubleshooting and support coding
Appropriately seeking help/mentoring
Estimating development efforts based on detailed design
Ensures software applications are effectively supported by
Definitively isolating problems/bugs to a component
Troubleshooting and support coding outside of your personal or company experience background
Maintains quality service and departmental standards by
Reading, understanding and adhering to organizational Standard Operating Procedures (SOPs)
Secondary Responsibilities
Contributes to team effort by
Exploring new opportunities to add value to the organization and departmental processes
Helping others to achieve results
Performing other duties as assigned
Maintains technical and industry knowledge by
Attending and participating in applicable company-sponsored training
Maintaining a strong understanding of software development trends and technology
Maintaining a strong understanding of the regulatory requirements applicable to software development in clinical trials
Qualifications:
Education:
Bachelor's Degree strongly preferred
Experience:
1+ years of software development experience
Experience working with clinical trials and/or within pharmaceutical environment preferred
Working knowledge of the drug development process including knowledge of FDA requirements for GxPs and 21 CFR Part 11
Proven problem solving abilities
Additional skill set:
Ability to work in group setting and independently; ability to adjust to changing priorities
Unwavering commitment to service and product excellence
Strong interpersonal and communication skills, both verbal and written
Strong documentation and organizational skills
Ability to project and maintain a professional and positive attitude
Working conditions:
Travel: 0-5%
Lifting: 0-10lbs
Other: Computer work for long periods of time
EEO Statement
Bioclinica is an equal opportunity employer. Bioclinica evaluates qualified applicants without regard to race, color, religion, gender, national origin, age, sexual orientation, gender identity or expression, protected veteran status, disability/handicap status or any other legally protected characteristic.",217078548,"New London, CT 06320","BioClinica, Inc.","The Leader in Clinical Trial Management Solutions

Bioclinica is divided into three business segments so that we can provide expert service and multifaceted technologies. Our Medical Imaging and Biomarkers segment includes an Imaging Core Lab, a Cardiovascular Safety division, and a Biomarker Laboratory. Our eHealth segment comprises an eClinical Solutions Division along with Safety and Regulatory Solutions. Under the Global Clinical Research segment, we offer a network of research sites, patient recruitment, and a Post-Approval Research division.",Doylestown,"2,000 to 2,499 employees",1990.0,Biotechnology/Pharmaceuticals,http://www.bioclinica.com/,SE
Software Engineer Level 2,"Join a team recognized for leadership, innovation and diversity
Honeywell Intelligrated is seekinga Software Engineer to join our growing team based out ofthe West Chester OH office. 

A Software Engineer at Honeywell Intelligrated is passionate about automatedcontrol systems, a self-motivated professional, and strives to be at theleading edge of control system technology.  Honeywell IntelligratedSoftware Engineer will be a software team leader and mentor some of the bestand brightest in our industry while driving the technological choices behindcomplex automated control systems. You will be part of a group of highlycommitted professionals who provide expertise and ensure the success ofengineering projects. In this role, the Software Engineer will have thefollowing primary responsibilities:

Executeprojects independently and mentors Software Engineers.
Design,engineer, and execute industry leading projects from start to finish.
Developcomplete and concise system Description of Operation (DOO), test plans and userguides.
Interfacewith industry leading customers.
Integratecutting edge bar code reading technology to track and sort cases.
Deliversuccessful material handling solutions to the customer by developing andimplementing detailed commissioning plans.
Attends allproject related turnover meetings, functional design reviews and team meetings.
Meets scope, budget, and schedule for the assignedprojects.
Maintains and tracks issues list, reporting toSupervisor / Manager as required.
Performs code reviews.
Completes all in-house testing and emulation.
Providessite/field reports daily, including progress, issues, and next steps, asrequested.

WHOWE ARE

Honeywell Intelligrated is a leading single-source provider of intelligentautomated material handling solutions that drive fulfillment productivity forretailers, manufacturers and logistics providers around the world.  

Honeywell Intelligrated designs, manufactures, integrates and installs completematerial handling automation solutions including conveyor,sortation, palletizers, robotics and automated storage and retrievalsystems – all managed by advanced machine controls and software.

From concept to integration toLifecycle Support Services (LSS), Honeywell Intelligrated delivers dependable,sustained distribution and fulfillment success, and maximum return oninvestment.

Come join a team recognized for leadership, innovation, diversity, and growth.
YOU MUST HAVE
BS Degree in Computer Engineering, Computer EngineeringTechnology, Computer Science, Electrical Engineering (BSEE), ElectricalEngineering Technology (BSEET) or related, or equivalent in education and work experience
Microsoft Officeexperience (Word, Excel, Office 365, etc.)
Be able to mentor other SoftwareEngineers
Knowledgeable of object oriented languages (C++, C#, & Java)and ‘C’
Minimum two (2) years of automationprogramming
Ability to evaluateelectrical prints and define control device requirements.
A valid driver’s license
Willingness to travel 35%,work nights and/or weekends
WE VALUE
Fieldbus knowledge(Profibus, EthernetIP, ControlNet etc.)
SQL experience
Ability to influencecross-functional teams to deliver optimal solutions
Clearly and conciselyconvey subtle or complex messages to a non-technical audience
Capability to followguidelines and ensure efficiency on given project tasks
Excellent computerliteracy
Ability to focus on essentialinformation and identify key details
Ability to quicklyanalyze, incorporate and apply latest information and concepts
Individuals who areself-motivated and able to work without supervision
Additional Information
JOB ID: HRD91000
Category: Engineering
Location: 10045 International Blvd,West Chester,Ohio,45246,United States
Exempt
The Future is What We Make It
Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, or veteran status.",216749803,"West Chester, PA",Honeywell,,,,,,,SE
