URI,URILabel,comURI,founded_by,founded_byLabel,CEO,CEOLabel,parent,parentLabel,subsidiary,subsidiaryLabel,owned_by,owned_byLabel,owner_of,owner_ofLabel,total_revenue
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q5107317,Chris Malachowsky,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q29000344,Nvidia,,,,,9714000000.0
http://www.wikidata.org/entity/Q182477,Nvidia,http://www.nvidia.com,http://www.wikidata.org/entity/Q5195858,Curtis Priem,http://www.wikidata.org/entity/Q305177,Jen-Hsun Huang,,,http://www.wikidata.org/entity/Q29000344,Nvidia,,,,,9714000000.0
http://www.wikidata.org/entity/Q30284383,Optum (United States),https://www.optum.com/,,,,,http://www.wikidata.org/entity/Q2103926,UnitedHealth Group,,,,,,,
http://www.wikidata.org/entity/Q7101273,Oregon Mutual Insurance,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2069106,Pacific Biosciences,http://www.pacificbiosciences.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1532489,Pall Corporation,http://www.pall.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q428977,Pitney Bowes,http://www.pitneybowes.com/us,,,,,,,http://www.wikidata.org/entity/Q29123337,Pitney Bowes (Germany),,,,,
http://www.wikidata.org/entity/Q428977,Pitney Bowes,http://www.pitneybowes.com/us,,,,,,,http://www.wikidata.org/entity/Q29123342,Pitney Bowes (United Kingdom),,,,,
http://www.wikidata.org/entity/Q428977,Pitney Bowes,http://www.pitneybowes.com/us,,,,,,,http://www.wikidata.org/entity/Q30343827,Pitney Bowes (France),,,,,
http://www.wikidata.org/entity/Q43510708,Pragmatics,http://www.pragmatics.com/,,,,,,,,,,,,,187000000.0
http://www.wikidata.org/entity/Q30269215,Principia Biopharma (United States),http://www.principiabio.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4047452,"Proofpoint, Inc.",http://www.proofpoint.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7120959,PTC Therapeutics,http://www.ptcbio.com/en/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q54854375,Q2 Solutions,https://www.q2labsolutions.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7268802,Qualys,https://www.qualys.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4672868,R1 RCM,http://www.r1rcm.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1746937,Radio Flyer,http://www.radioflyer.com/,http://www.wikidata.org/entity/Q4776858,Antonio Pasin,,,,,,,,,,,
http://www.wikidata.org/entity/Q89368734,Raytheon Technologies Corporation,https://www.rtx.com/,,,http://www.wikidata.org/entity/Q28922190,Gregory J. Hayes,,,http://www.wikidata.org/entity/Q173150,Pratt & Whitney,,,,,
http://www.wikidata.org/entity/Q89368734,Raytheon Technologies Corporation,https://www.rtx.com/,,,http://www.wikidata.org/entity/Q28922190,Gregory J. Hayes,,,http://www.wikidata.org/entity/Q358594,Collins Aerospace,,,,,
http://www.wikidata.org/entity/Q89368734,Raytheon Technologies Corporation,https://www.rtx.com/,,,http://www.wikidata.org/entity/Q28922190,Gregory J. Hayes,,,http://www.wikidata.org/entity/Q3552628,Raytheon Missiles & Defense,,,,,
http://www.wikidata.org/entity/Q89368734,Raytheon Technologies Corporation,https://www.rtx.com/,,,http://www.wikidata.org/entity/Q28922190,Gregory J. Hayes,,,http://www.wikidata.org/entity/Q7299398,Raytheon Intelligence & Space,,,,,
http://www.wikidata.org/entity/Q30298422,RE2 (United States),http://www.resquared.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q64142419,Recursion (United States),https://www.recursionpharma.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7308054,Regeneron Pharmaceuticals,http://www.regeneron.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q947718,Reynolds American,http://www.reynoldsamerican.com,,,,,,,http://www.wikidata.org/entity/Q261919,American Snuff Company,,,,,
http://www.wikidata.org/entity/Q947718,Reynolds American,http://www.reynoldsamerican.com,,,,,,,http://www.wikidata.org/entity/Q1759032,R. J. Reynolds Tobacco Company,,,,,
http://www.wikidata.org/entity/Q29123050,Ricoh (United States),http://www.ricoh-usa.com/,,,,,http://www.wikidata.org/entity/Q178778,Ricoh,,,,,,,
http://www.wikidata.org/entity/Q1139852,Riverbed Technology,https://www.riverbed.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2157448,Robert Half International,http://www.roberthalf.com,http://www.wikidata.org/entity/Q10363179,Robert Half,,,,,,,,,,,
http://www.wikidata.org/entity/Q1529234,Rockwell Automation,http://www.rockwellautomation.com,,,http://www.wikidata.org/entity/Q6384834,Keith Nosbusch,,,http://www.wikidata.org/entity/Q30338213,Rockwell Automation (Canada),,,,,
http://www.wikidata.org/entity/Q1529234,Rockwell Automation,http://www.rockwellautomation.com,,,http://www.wikidata.org/entity/Q6384834,Keith Nosbusch,,,http://www.wikidata.org/entity/Q30338214,Rockwell Automation (Singapore),,,,,
http://www.wikidata.org/entity/Q1529234,Rockwell Automation,http://www.rockwellautomation.com,,,http://www.wikidata.org/entity/Q6384834,Keith Nosbusch,,,http://www.wikidata.org/entity/Q30338216,Rockwell Automation (Germany),,,,,
http://www.wikidata.org/entity/Q461210,Rockwell Collins,http://www.rockwellcollins.com/,http://www.wikidata.org/entity/Q211869,Arthur A. Collins,,,,,http://www.wikidata.org/entity/Q30338460,Rockwell Collins (United Kingdom),,,,,
http://www.wikidata.org/entity/Q81654756,Rubius Therapeutics (United States),https://www.rubiustx.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q106158,Standard & Poor's,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q106158,Standard & Poor's,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q869703,J. D. Power and Associates,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q869703,J. D. Power and Associates,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q1253020,Dow Jones Indexes,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q1253020,Dow Jones Indexes,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q2668128,Platts,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q2668128,Platts,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q4035851,S&P Capital IQ,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q4035851,S&P Capital IQ,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q5014530,CTB/McGraw-Hill,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q5014530,CTB/McGraw-Hill,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q5227208,Data Resources Inc.,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q5227208,Data Resources Inc.,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q16955244,National Radio Institute,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q16955244,National Radio Institute,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.mcgraw-hill.com,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q17153156,McGraw-Hill Education,,,,,
http://www.wikidata.org/entity/Q868587,S&P Global,http://www.MHFI.com/,http://www.wikidata.org/entity/Q6135230,James H. McGraw,,,,,http://www.wikidata.org/entity/Q17153156,McGraw-Hill Education,,,,,
http://www.wikidata.org/entity/Q30298502,Saab (United States),http://saab.com/region/north-america/USA/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30267522,Sartorius (United States),https://www.sartorius.us/us/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30298527,SCS Engineers (United States),http://www.scsengineers.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7457067,SevOne,https://www.SevOne.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7492551,Sheetz,http://www.sheetz.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7805197,Spectrum,https://www.spectrum.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7597506,Stamps.com,http://www.stamps.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q765286,Jerry Baldwin,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766329,Seattle's Best Coffee,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766557,Zev Siegl,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766329,Seattle's Best Coffee,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766781,سعيد اخو مبارك,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766329,Seattle's Best Coffee,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q765286,Jerry Baldwin,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766351,Tazo,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766557,Zev Siegl,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766351,Tazo,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766781,سعيد اخو مبارك,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766351,Tazo,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q765286,Jerry Baldwin,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766909,Hear Music,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766557,Zev Siegl,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766909,Hear Music,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766781,سعيد اخو مبارك,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q766909,Hear Music,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q765286,Jerry Baldwin,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q767349,Ethos Water,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766557,Zev Siegl,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q767349,Ethos Water,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766781,سعيد اخو مبارك,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q767349,Ethos Water,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q765286,Jerry Baldwin,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q795386,Teavana,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766557,Zev Siegl,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q795386,Teavana,,,,,19160000000.0
http://www.wikidata.org/entity/Q37158,Starbucks,https://www.starbucks.com,http://www.wikidata.org/entity/Q766781,سعيد اخو مبارك,http://www.wikidata.org/entity/Q6396617,Kevin Johnson,,,http://www.wikidata.org/entity/Q795386,Teavana,,,,,19160000000.0
http://www.wikidata.org/entity/Q3478870,Sunovion,http://www.sunovion.com,,,,,,,http://www.wikidata.org/entity/Q30269364,Sunuvion (United Kingdom),,,,,
http://www.wikidata.org/entity/Q30298598,Systems and Technology Research (United States),http://www.stresearch.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3511946,T. Rowe Price,http://www.troweprice.com/,http://www.wikidata.org/entity/Q11278896,"Thomas Rowe Price, Jr.",http://www.wikidata.org/entity/Q4911038,Bill Stromberg,,,,,,,,,4201000000.0
http://www.wikidata.org/entity/Q7692139,TechSmith,https://www.techsmith.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30298652,Tecolote Research (United States),http://www.tecolote.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7723390,The Climate Corporation,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7765658,The Spaceship Company,http://www.thespaceshipcompany.com/,http://www.wikidata.org/entity/Q194419,Richard Branson,,,http://www.wikidata.org/entity/Q373225,Virgin Galactic,,,,,,,
http://www.wikidata.org/entity/Q7765658,The Spaceship Company,http://www.thespaceshipcompany.com/,http://www.wikidata.org/entity/Q453046,Burt Rutan,,,http://www.wikidata.org/entity/Q373225,Virgin Galactic,,,,,,,
http://www.wikidata.org/entity/Q513861,Tibco Software,https://www.tibco.com/,http://www.wikidata.org/entity/Q13121205,Vivek Ranadivé,,,http://www.wikidata.org/entity/Q7936440,Vista Equity Partners,,,,,,,
http://www.wikidata.org/entity/Q30694374,Torc Robotics,http://torc.ai,,,http://www.wikidata.org/entity/Q59398264,Michael Fleming,,,,,,,,,
http://www.wikidata.org/entity/Q19988222,Tory Burch LLC,http://www.toryburch.com,http://www.wikidata.org/entity/Q2945547,Tory Burch,,,,,,,,,,,
http://www.wikidata.org/entity/Q7833641,TransUnion,http://www.transunion.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16958009,TreeHouse Foods,http://www.treehousefoods.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q15507516,Triumph Group,http://www.triumphgroup.com/,,,http://www.wikidata.org/entity/Q5217610,Daniel J. Crowley,,,,,,,,,
http://www.wikidata.org/entity/Q795486,Truist Financial,http://www.bbt.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q28228242,Tufts Health Plan,https://tuftshealthplan.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30269391,Vanda Pharmaceuticals (United States),http://www.vandapharma.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q61933493,Veracyte (United States),https://www.veracyte.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2744099,Vertex Pharmaceuticals,http://www.vrtx.com/,,,http://www.wikidata.org/entity/Q53568191,Jeffrey Leiden,,,http://www.wikidata.org/entity/Q30338365,Vertex Pharmaceuticals (United Kingdom),,,,,
http://www.wikidata.org/entity/Q77083018,VIR Biotechnology,https://www.vir.bio/,,,http://www.wikidata.org/entity/Q86077712,George Scangos,,,http://www.wikidata.org/entity/Q56584840,Vir Biotechnology (Switzerland),,,,,
http://www.wikidata.org/entity/Q2516971,Virtusa,http://www.virtusa.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q328840,Visa Inc.,http://www.visa.com/,http://www.wikidata.org/entity/Q5249916,Dee Hock,http://www.wikidata.org/entity/Q36556725,Alfred F. Kelly,,,http://www.wikidata.org/entity/Q28974260,Visa Europe,,,,,20609000000.0
http://www.wikidata.org/entity/Q328840,Visa Inc.,https://www.visa.com.tr/,http://www.wikidata.org/entity/Q5249916,Dee Hock,http://www.wikidata.org/entity/Q36556725,Alfred F. Kelly,,,http://www.wikidata.org/entity/Q28974260,Visa Europe,,,,,20609000000.0
http://www.wikidata.org/entity/Q328840,Visa Inc.,http://www.visa.com/,http://www.wikidata.org/entity/Q5249916,Dee Hock,http://www.wikidata.org/entity/Q36556725,Alfred F. Kelly,,,http://www.wikidata.org/entity/Q67008891,Visa International Service Association,,,,,20609000000.0
http://www.wikidata.org/entity/Q328840,Visa Inc.,https://www.visa.com.tr/,http://www.wikidata.org/entity/Q5249916,Dee Hock,http://www.wikidata.org/entity/Q36556725,Alfred F. Kelly,,,http://www.wikidata.org/entity/Q67008891,Visa International Service Association,,,,,20609000000.0
http://www.wikidata.org/entity/Q30271940,Vsolvit (United States),http://www.vsolvit.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q744149,Wells Fargo,http://www.wellsfargo.com,http://www.wikidata.org/entity/Q323682,William Fargo,http://www.wikidata.org/entity/Q27663039,Timothy J. Sloan,,,http://www.wikidata.org/entity/Q1415262,Wachovia,,,,,
http://www.wikidata.org/entity/Q744149,Wells Fargo,http://www.wellsfargo.com,http://www.wikidata.org/entity/Q364220,Henry Wells,http://www.wikidata.org/entity/Q27663039,Timothy J. Sloan,,,http://www.wikidata.org/entity/Q1415262,Wachovia,,,,,
http://www.wikidata.org/entity/Q7983792,Wescom Credit Union,https://www.wescom.org/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q30338243,West Pharmaceutical Services (United States),http://www.westpharma.com/en/Pages/Default.aspx,,,,,http://www.wikidata.org/entity/Q1660662,West Pharmaceutical Services,,,,,,,
http://www.wikidata.org/entity/Q7987109,Westat,https://www.westat.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q738770,Western Digital,https://www.westerndigital.com,,,,,,,http://www.wikidata.org/entity/Q260833,SanDisk,,,,,
http://www.wikidata.org/entity/Q738770,Western Digital,https://www.westerndigital.com,,,,,,,http://www.wikidata.org/entity/Q28979022,Western Digital (Netherlands),,,,,
http://www.wikidata.org/entity/Q738770,Western Digital,https://www.westerndigital.com,,,,,,,http://www.wikidata.org/entity/Q28979025,Western Digital (Israel),,,,,
http://www.wikidata.org/entity/Q738770,Western Digital,https://www.westerndigital.com,,,,,,,http://www.wikidata.org/entity/Q28979029,Western Digital (China),,,,,
http://www.wikidata.org/entity/Q738770,Western Digital,https://www.westerndigital.com,,,,,,,http://www.wikidata.org/entity/Q30338683,Western Digital (Japan),,,,,
http://www.wikidata.org/entity/Q8025267,Wings Financial Credit Union,http://www.wingsfinancial.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1046482,Xilinx,http://www.xilinx.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q65121026,Zoox,https://zoox.com/,,,,,,,,,,,,,
